Well_ID,Point_ID,Grid_Code,x_long,y_lat,County,MeasurementMonth,MeasurementDay,MeasurementYear,WaterElevation,Aquifer_Btt,SatTH
2420201,,,-102.556112,33.741111,Hockley,2,14,1995,3506.89,3440.8,66.09
2420202,,,-102.541945,33.725,Hockley,1,31,1995,3489.52,3442,47.52
2420401,,,-102.588889,33.685556,Hockley,1,31,1995,3517.25,3484.6,32.65
2420402,,,-102.621667,33.698334,Cochran,1,30,1995,3536.57,3497.7,38.87
2420602,,,-102.531944,33.678055,Hockley,1,31,1995,3467.3,3400.2,67.1
2420701,,,-102.588056,33.647778,Hockley,1,31,1995,3524.31,3496.9,27.41
2420702,,,-102.610278,33.646111,Cochran,1,30,1995,3542.78,3501.2,41.58
2420901,,,-102.531389,33.637222,Hockley,1,31,1995,3455.11,3385.7,69.41
2421201,,,-102.4375,33.741111,Hockley,2,14,1995,3448.21,3416.6,31.61
2421301,,,-102.383334,33.717222,Hockley,1,30,1995,3421.67,3382.1,39.57
2421401,,,-102.459445,33.693611,Hockley,1,31,1995,3439.72,3417.3,22.42
2421402,,,-102.488889,33.703334,Hockley,1,31,1995,3464.65,3438.3,26.35
2421702,,,-102.488056,33.654445,Hockley,1,31,1995,3441.24,3349.2,92.04
2421803,,,-102.453056,33.639167,Hockley,1,31,1995,3415.92,3368.7,47.22
2421904,,,-102.402501,33.656389,Hockley,1,30,1995,3394.17,3339,55.17
2421905,,,-102.375278,33.640556,Hockley,1,30,1995,3373.35,3329.1,44.25
2422201,,,-102.322222,33.738056,Hockley,1,30,1995,3409.97,3360.6,49.37
2422202,,,-102.293334,33.730833,Hockley,1,30,1995,3374.9,3345.4,29.5
2422501,,,-102.333055,33.686945,Hockley,1,30,1995,3432.37,3386,46.37
2422601,,,-102.273611,33.677222,Hockley,1,30,1995,3371.36,3332.6,38.76
2422802,,,-102.305556,33.646389,Hockley,2,14,1995,3368.96,3323.1,45.86
2422804,,,-102.311112,33.643334,Hockley,1,26,1995,3366,3332.3,33.7
2423102,,,-102.222222,33.734445,Hockley,1,30,1995,3318.39,3282.2,36.19
2423304,,,-102.165278,33.718889,Hockley,1,30,1995,3271.34,3232.6,38.74
2423305,,,-102.1375,33.726389,Hockley,1,30,1995,3244.99,3215.2,29.79
2423502,,,-102.208334,33.690278,Hockley,1,30,1995,3319.51,3278,41.51
2423701,,,-102.227778,33.652223,Hockley,1,31,1995,3325.78,3298.5,27.28
2424201,,,-102.069722,33.715278,Lubbock,2,3,1995,3248.38,3206.1,42.28
2424301,,,-102.031944,33.726111,Lubbock,2,3,1995,3217.27,3196.2,21.07
2424402,,,-102.113334,33.696667,Hockley,1,30,1995,3219.3,3179.5,39.8
2424602,,,-102.001112,33.689167,Lubbock,2,3,1995,3206.16,3181.1,25.06
2424703,,,-102.12,33.642222,Hockley,1,31,1995,3265.45,3229.9,35.55
2424804,,,-102.0438889,33.6505556,Lubbock,2,3,1995,3173.89,3128.3,45.59
2424903,,,-102.025833,33.657501,Lubbock,2,3,1995,3168.05,3142,26.05
2426101,,,-102.862778,33.621111,Cochran,1,30,1995,3666.64,3637.9,28.74
2426501,,,-102.8275,33.572222,Cochran,1,30,1995,3645.75,3595.2,50.55
2426702,,,-102.868611,33.511945,Cochran,1,30,1995,3619.72,3605.4,14.32
2427201,,,-102.675555,33.619444,Cochran,1,31,1995,3534.29,3500.4,33.89
2427301,,,-102.641389,33.601389,Cochran,1,31,1995,3522.63,3461.5,61.13
2427501,,,-102.6675,33.5475,Cochran,1,30,1995,3515.53,3442.8,72.73
2427901,,,-102.638056,33.529167,Cochran,5,12,1995,3483.7,3408.6,75.1
2428103,,,-102.601112,33.604723,Hockley,1,31,1995,3518.62,3468.8,49.82
2428203,,,-102.544722,33.610556,Hockley,2,1,1995,3477.32,3409.9,67.42
2428303,,,-102.502778,33.595556,Hockley,1,31,1995,3495.25,3401.5,93.75
2428401,,,-102.618055,33.571944,Cochran,1,30,1995,3499.1,3417.1,82
2428501,,,-102.565834,33.560278,Hockley,1,31,1995,3467.43,3428.4,39.03
2428601,,,-102.511667,33.567222,Hockley,1,31,1995,3474.84,3394.2,80.64
2428801,,,-102.566667,33.520555,Hockley,12,6,1995,3448.6,3369.1,79.5
2428901,,,-102.514723,33.511112,Hockley,1,3,1995,3419.69,3391.3,28.39
2429308,,,-102.4038889,33.6022222,Hockley,2,1,1995,3392.11,3320,72.11
2429312,,,-102.416112,33.584722,Hockley,2,1,1995,3407.54,3384.3,23.24
2429401,,,-102.470278,33.544167,Hockley,2,1,1995,3432.07,3364.8,67.27
2429603,,,-102.401389,33.550834,Hockley,2,1,1995,3381.63,3344.8,36.83
2429901,,,-102.378055,33.509723,Hockley,1,3,1995,3336.28,3280.7,55.58
2430102,,,-102.341111,33.600556,Hockley,2,1,1995,3388.92,3306,82.92
2430304,,,-102.275278,33.602778,Hockley,2,1,1995,3360.88,3308.7,52.18
2430409,,,-102.358056,33.573055,Hockley,2,14,1995,3389.67,3275.3,114.37
2430502,,,-102.299722,33.581944,Hockley,2,14,1995,3344.29,3309.3,34.99
2430801,,,-102.321667,33.520278,Hockley,1,3,1995,3315.53,3244.7,70.83
2430901,,,-102.267778,33.523333,Hockley,1,3,1995,3300.78,3255.6,45.18
2431101,,,-102.236945,33.607223,Hockley,2,1,1995,3356.87,3297.6,59.27
2431304,,,-102.155834,33.614445,Hockley,2,2,1995,3288.65,3261.9,26.75
2431401,,,-102.2375,33.550001,Hockley,2,2,1995,3320.67,3274,46.67
2431501,,,-102.181667,33.556112,Hockley,2,2,1995,3307.86,3253.5,54.36
2431601,,,-102.127778,33.583055,Hockley,2,2,1995,3271.85,3230.7,41.15
2431801,,,-102.193334,33.512223,Hockley,2,2,1995,3255.1,3208,47.1
2431902,,,-102.145278,33.534167,Hockley,2,2,1995,3271.03,3229.9,41.13
2432201,,,-102.075555,33.620555,Lubbock,2,3,1995,3234.67,3204.8,29.87
2432303,,,-102.034167,33.605278,Lubbock,2,3,1995,3210.5,3179.7,30.8
2432305,,,-102.033611,33.598334,Lubbock,3,10,1995,3200.16,3179.7,20.46
2432317,,,-102.013612,33.5875,Lubbock,3,6,1995,3175.6,3144.7,30.9
2432401,,,-102.090278,33.557778,Hockley,2,1,1995,3239.84,3202.4,37.44
2432502,,,-102.076389,33.582778,Lubbock,2,3,1995,3225.34,3182.9,42.44
2432601,,,-102.037778,33.5475,Lubbock,2,3,1995,3186.07,3143.8,42.27
2432702,,,-102.115834,33.506945,Hockley,2,1,1995,3226.88,3183.6,43.28
2433301,,,-102.895834,33.463612,Cochran,1,31,1995,3647.9,3581.4,66.5
2433501,,,-102.936389,33.4375,Cochran,1,31,1995,3693.18,3601.5,91.68
2433703,,,-102.995278,33.411389,Cochran,1,31,1995,3725.84,3660.1,65.74
2433801,,,-102.952223,33.385834,Yoakum,11,22,1995,3699.06,3658.3,40.76
2433902,,,-102.911945,33.405834,Cochran,1,31,1995,3690.43,3634.5,55.93
2434302,,,-102.789445,33.461945,Cochran,1,30,1995,3583.16,3508.8,74.36
2434401,,,-102.853056,33.457778,Cochran,1,30,1995,3629.59,3603.6,25.99
2434801,,,-102.813056,33.403612,Cochran,1,30,1995,3601.7,3563.1,38.6
2435301,,,-102.664445,33.470833,Cochran,1,30,1995,3506.18,3464.7,41.48
2435401,,,-102.727222,33.425833,Cochran,1,30,1995,3550.15,3498.9,51.25
2435503,,,-102.686945,33.456945,Cochran,5,12,1995,3531.3,3480.6,50.7
2435601,,,-102.631111,33.443889,Cochran,1,30,1995,3481.12,3438.2,42.92
2436101,,,-102.616112,33.497222,Cochran,1,30,1995,3468.08,3415.2,52.88
2436103,,,-102.586945,33.493334,Hockley,12,6,1995,3462.9,3401,61.9
2436105,,,-102.618611,33.4725,Cochran,8,31,1995,3472.5,3436.3,36.2
2436105,,,-102.618611,33.4725,Cochran,9,28,1995,3474.67,3436.3,38.37
2436105,,,-102.618611,33.4725,Cochran,10,31,1995,3475.42,3436.3,39.12
2436105,,,-102.618611,33.4725,Cochran,11,30,1995,3476.83,3436.3,40.53
2436105,,,-102.618611,33.4725,Cochran,12,31,1995,3476.25,3436.3,39.95
2436302,,,-102.519444,33.477222,Hockley,1,3,1995,3414.97,3380.3,34.67
2436501,,,-102.570278,33.4175,Hockley,12,6,1995,3411.05,3367.2,43.85
2436601,,,-102.521389,33.431667,Hockley,1,3,1995,3414.38,3386,28.38
2437101,,,-102.475555,33.461945,Hockley,1,3,1995,3388.96,3343.7,45.26
2437204,,,-102.449722,33.498889,Hockley,1,3,1995,3391.48,3313.1,78.38
2437308,,,-102.392778,33.478055,Hockley,1,3,1995,3357.72,3312.6,45.12
2437502,,,-102.420278,33.456389,Hockley,1,3,1995,3374.06,3321.8,52.26
2437701,,,-102.496111,33.39,Hockley,12,6,1995,3388.45,3360.5,27.95
2437801,,,-102.4475,33.406389,Hockley,12,6,1995,3363.15,3323,40.15
2437901,,,-102.402501,33.400834,Hockley,12,6,1995,3343.7,3310.8,32.9
2438203,,,-102.303889,33.493611,Hockley,1,3,1995,3296.68,3240.2,56.48
2438403,,,-102.362501,33.446389,Hockley,2,2,1995,3329.73,3300.2,29.53
2438501,,,-102.304445,33.453334,Hockley,2,14,1995,3303.15,3257.9,45.25
2438602,,,-102.258056,33.448889,Hockley,2,2,1995,3298.78,3242.3,56.48
2438701,,,-102.365001,33.405556,Hockley,12,6,1995,3351.5,3300.4,51.1
2438801,,,-102.310001,33.415001,Hockley,2,14,1995,3296.94,3269.9,27.04
2438901,,,-102.287778,33.384722,Terry,1,18,1995,3320.1,3278,42.1
2439101,,,-102.216112,33.485556,Hockley,1,3,1995,3258.31,3206.4,51.91
2439302,,,-102.148889,33.478333,Hockley,2,1,1995,3213.04,3177.3,35.74
2439502,,,-102.189167,33.441111,Hockley,2,1,1995,3268.68,3229.9,38.78
2439701,,,-102.233889,33.400834,Hockley,2,14,1995,3273.9,3220,53.9
2439901,,,-102.155556,33.408889,Hockley,2,1,1995,3263.72,3211.2,52.52
2439904,,,-102.152778,33.376944,Terry,1,18,1995,3280.65,3185.3,95.35
2440201,,,-102.050556,33.486945,Lubbock,2,3,1995,3187.83,3121.2,66.63
2440301,,,-102.010556,33.483334,Lubbock,2,3,1995,3178.69,3116.6,62.09
2440401,,,-102.091945,33.455001,Hockley,2,1,1995,3191.89,3152.3,39.59
2440403,,,-102.124444,33.449722,Hockley,2,1,1995,3197.88,3147.6,50.28
2440504,,,-102.0425,33.441389,Lubbock,2,2,1995,3184.73,3119.1,65.63
2440603,,,-102.019167,33.420833,Lubbock,2,3,1995,3202.28,3150.4,51.88
2440701,,,-102.1175,33.384722,Terry,1,18,1995,3235.15,3188.3,46.85
2440702,,,-102.106389,33.409723,Hockley,2,1,1995,3214.18,3140.9,73.28
2440901,,,-102.016944,33.398056,Lubbock,2,3,1995,3220.37,3162.4,57.97
2441201,,,-102.941389,33.334722,Yoakum,12,19,1995,3715.44,3613.7,101.74
2441402,,,-102.958889,33.293611,Yoakum,11,28,1995,3694.6,3627,67.6
2441602,,,-102.899722,33.300556,Yoakum,11,22,1995,3650.48,3603.2,47.28
2441604,,,-102.884167,33.33,Yoakum,11,22,1995,3648.81,3580,68.81
2441802,,,-102.920278,33.251389,Yoakum,11,23,1995,3662.1,3622.9,39.2
2441804,,,-102.939445,33.255556,Yoakum,11,23,1995,3663.96,3636.4,27.56
2442801,,,-102.801667,33.284445,Yoakum,1,18,1995,3568.58,3526,42.58
2443403,,,-102.733055,33.301667,Yoakum,1,18,1995,3557.18,3484.8,72.38
2443501,,,-102.6975,33.322778,Yoakum,1,18,1995,3511.99,3460.4,51.59
2444201,,,-102.568333,33.365001,Terry,1,18,1995,3398,3362.1,35.9
2444202,,,-102.545,33.359445,Terry,1,18,1995,3373.85,3338,35.85
2444301,,,-102.521111,33.358334,Terry,1,19,1995,3366.52,3341,25.52
2444601,,,-102.518611,33.323055,Terry,1,18,1995,3346.8,3321.5,25.3
2444901,,,-102.508612,33.273611,Terry,1,18,1995,3359.95,3279.2,80.75
2445201,,,-102.448056,33.354167,Terry,1,18,1995,3331.85,3316.1,15.75
2445301,,,-102.410278,33.336945,Terry,1,18,1995,3315.35,3309.6,5.75
2445501,,,-102.443056,33.308889,Terry,1,18,1995,3313.7,3252.2,61.5
2445602,,,-102.412501,33.320278,Terry,1,18,1995,3301.9,3282.6,19.3
2445801,,,-102.433611,33.268611,Terry,1,18,1995,3303.85,3260.3,43.55
2445901,,,-102.410001,33.265556,Terry,1,18,1995,3304.1,3266,38.1
2445902,,,-102.404723,33.259445,Terry,1,18,1995,3305.8,3266,39.8
2446101,,,-102.344167,33.357778,Terry,1,18,1995,3321.7,3286.8,34.9
2446102,,,-102.362501,33.354167,Terry,1,18,1995,3319.6,3296.5,23.1
2446302,,,-102.256112,33.341111,Terry,1,18,1995,3305.9,3225.8,80.1
2446303,,,-102.280278,33.340556,Terry,1,18,1995,3300.55,3225.3,75.25
2446402,,,-102.348056,33.2975,Terry,1,18,1995,3262.75,3234.8,27.95
2446801,,,-102.330833,33.264723,Terry,1,18,1995,3255.9,3206.2,49.7
2446802,,,-102.314167,33.283334,Terry,1,18,1995,3247.75,3224.8,22.95
2446901,,,-102.253889,33.281667,Terry,1,18,1995,3271.25,3202.7,68.55
2447201,,,-102.205001,33.352223,Terry,1,18,1995,3268,3196.8,71.2
2447202,,,-102.186667,33.333889,Terry,1,18,1995,3243.25,3179.1,64.15
2447301,,,-102.136945,33.352778,Terry,1,18,1995,3260,3169.4,90.6
2447402,,,-102.249445,33.311667,Terry,1,18,1995,3278.9,3197.2,81.7
2447601,,,-102.149445,33.311667,Terry,12,14,1995,3239.45,3176.1,63.35
2447902,,,-102.152778,33.273055,Terry,12,14,1995,3242.7,3190.5,52.2
2448201,,,-102.058612,33.373611,Lynn,1,25,1995,3202.13,3157.3,44.83
2448203,,,-102.072222,33.340834,Lynn,3,3,1995,3192.5,3112.3,80.2
2448302,,,-102.014723,33.347778,Lynn,1,25,1995,3165.12,3094.9,70.22
2448401,,,-102.102223,33.324167,Terry,1,18,1995,3223.6,3151.5,72.1
2448602,,,-102.034722,33.326389,Lynn,1,25,1995,3187.09,3140.3,46.79
2448901,,,-102.009167,33.255278,Lynn,1,27,1995,3150.17,3098.8,51.37
2449101,,,-102.998334,33.230278,Yoakum,1,13,1995,3720.33,3671.9,48.43
2449101,,,-102.998334,33.230278,Yoakum,11,23,1995,3709.04,3671.9,37.14
2449201,,,-102.931944,33.225,Yoakum,1,13,1995,3660.31,3590.6,69.71
2449201,,,-102.931944,33.225,Yoakum,11,23,1995,3662.49,3590.6,71.89
2449203,,,-102.952501,33.211112,Yoakum,1,13,1995,3666.43,3586.6,79.83
2449203,,,-102.952501,33.211112,Yoakum,11,23,1995,3665.76,3586.6,79.16
2449303,,,-102.882778,33.215556,Yoakum,11,23,1995,3643.49,3588.1,55.39
2449601,,,-102.913889,33.183889,Yoakum,11,23,1995,3648.82,3591.5,57.32
2449702,,,-102.960834,33.148056,Yoakum,1,13,1995,3633.2,3571.3,61.9
2449702,,,-102.960834,33.148056,Yoakum,11,24,1995,3630.39,3571.3,59.09
2449802,,,-102.943056,33.1275,Yoakum,1,13,1995,3630.64,3546.8,83.84
2449802,,,-102.943056,33.1275,Yoakum,11,24,1995,3629.54,3546.8,82.74
2449903,,,-102.888611,33.143889,Yoakum,11,25,1995,3580.17,3525.9,54.27
2450203,,,-102.826667,33.215834,Yoakum,1,9,1995,3568.78,3536.4,32.38
2450402,,,-102.857778,33.185834,Yoakum,11,28,1995,3566.28,3512.9,53.38
2450501,,,-102.800834,33.172778,Yoakum,12,26,1995,3568.39,3512.2,56.19
2450801,,,-102.821389,33.153056,Yoakum,11,27,1995,3566.93,3478.1,88.83
2451101,,,-102.73,33.245834,Yoakum,1,18,1995,3524.55,3455.1,69.45
2451201,,,-102.68,33.211112,Yoakum,1,18,1995,3528.98,3438.9,90.08
2451602,,,-102.666112,33.180278,Yoakum,12,26,1995,3485.34,3416.1,69.24
2451701,,,-102.720555,33.151667,Yoakum,12,26,1995,3491.94,3439,52.94
2452701,,,-102.609445,33.154723,Yoakum,11,27,1995,3447.63,3401.2,46.43
2453502,,,-102.429722,33.167222,Terry,1,18,1995,3232.3,3198.7,33.6
2453901,,,-102.413334,33.138334,Terry,1,18,1995,3222.4,3201.3,21.1
2453902,,,-102.380833,33.138334,Terry,11,3,1995,3208.8,3179.7,29.1
2456501,,,-102.059723,33.174444,Lynn,1,26,1995,3193.03,3125.6,67.43
2456903,,,-102.040834,33.148056,Lynn,1,27,1995,3196.95,3141.3,55.65
2457101,,,-102.990278,33.12,Yoakum,1,13,1995,3637.95,3556.7,81.25
2457301,,,-102.892222,33.111945,Yoakum,11,24,1995,3575.72,3513.2,62.52
2457302,,,-102.896111,33.086111,Yoakum,1,6,1995,3586.2,3472.1,114.1
2457302,,,-102.896111,33.086111,Yoakum,11,25,1995,3583.52,3472.1,111.42
2457501,,,-102.929722,33.082778,Yoakum,11,26,1995,3622.3,3520.7,101.6
2457502,,,-102.9425,33.056112,Yoakum,1,11,1995,3610.8,3502.2,108.6
2457502,,,-102.9425,33.056112,Yoakum,11,26,1995,3611.02,3502.2,108.82
2457601,,,-102.878889,33.048334,Yoakum,1,13,1995,3550.5,3517.1,33.4
2457601,,,-102.878889,33.048334,Yoakum,11,26,1995,3550.66,3517.1,33.56
2457702,,,-102.963889,33.026111,Yoakum,1,13,1995,3589.49,3496,93.49
2457702,,,-102.963889,33.026111,Yoakum,11,26,1995,3588.99,3496,92.99
2457703,,,-102.993889,33.008612,Yoakum,1,13,1995,3555.51,3500.1,55.41
2457802,,,-102.936389,33.030555,Yoakum,11,26,1995,3582.89,3494.1,88.79
2457901,,,-102.888611,33.016112,Yoakum,11,26,1995,3533.9,3495.8,38.1
2458101,,,-102.8675,33.106945,Yoakum,1,13,1995,3575.7,3513.3,62.4
2458101,,,-102.8675,33.106945,Yoakum,11,24,1995,3576.53,3513.3,63.23
2458201,,,-102.815834,33.104723,Yoakum,11,27,1995,3545.29,3445,100.29
2458301,,,-102.753889,33.089445,Yoakum,12,26,1995,3483.16,3409.5,73.66
2458401,,,-102.842222,33.082778,Yoakum,1,6,1995,3550.6,3465.4,85.2
2458401,,,-102.842222,33.082778,Yoakum,11,27,1995,3549.48,3465.4,84.08
2458501,,,-102.801112,33.080833,Yoakum,11,27,1995,3533.72,3452.5,81.22
2458601,,,-102.751667,33.060556,Yoakum,12,26,1995,3467.68,3440.4,27.28
2458801,,,-102.832222,33.035,Yoakum,1,13,1995,3532.07,3489.4,42.67
2458801,,,-102.832222,33.035,Yoakum,11,27,1995,3531.36,3489.4,41.96
2459101,,,-102.7275,33.123333,Yoakum,12,26,1995,3505.71,3427.3,78.41
2459201,,,-102.693056,33.110001,Yoakum,12,26,1995,3487.72,3423.8,63.92
2459301,,,-102.664167,33.087222,Yoakum,12,26,1995,3444.88,3387.6,57.28
2459601,,,-102.653889,33.051112,Yoakum,12,26,1995,3447.19,3347.4,99.79
2459801,,,-102.698334,33.038056,Yoakum,12,26,1995,3452.48,3372.4,80.08
2460402,,,-102.611667,33.077778,Yoakum,11,27,1995,3412.36,3319.1,93.26
2460406,,,-102.593611,33.050278,Terry,1,19,1995,3401.9,3322.9,79
2460701,,,-102.613612,33.030555,Yoakum,11,27,1995,3403.5,3293,110.5
2462902,,,-102.287778,33.024722,Terry,1,19,1995,3119.5,3080.7,38.8
2463101,,,-102.243334,33.091389,Terry,1,19,1995,3210.3,3153.5,56.8
2463201,,,-102.188334,33.1225,Terry,12,14,1995,3186.5,3128.3,58.2
2463202,,,-102.188056,33.083611,Terry,12,14,1995,3171.15,3107.5,63.65
2463803,,,-102.1825,33.034445,Terry,1,19,1995,3130.25,3086.1,44.15
2464302,,,-102.032222,33.114723,Lynn,3,3,1995,3176.88,3111.8,65.08
2464801,,,-102.065001,33.039445,Lynn,5,9,1995,3104.48,3044,60.48
2464903,,,-102.018889,33.028889,Lynn,5,8,1995,3084.26,3038.7,45.56
2508302,,,-103.0275,33.975,Bailey,1,24,1995,3966.57,3887,79.57
2508901,,,-103.011667,33.885834,Bailey,1,24,1995,3879.73,3861.5,18.23
2516301,,,-103.021944,33.855001,Bailey,1,24,1995,3809.91,3774.1,35.81
2516603,,,-103.02,33.820833,Cochran,1,31,1995,3838.64,3831.1,7.54
2516902,,,-103.022778,33.760278,Cochran,1,31,1995,3830.04,3791.8,38.24
2516903,,,-103.020555,33.780833,Cochran,1,31,1995,3829.23,3798.3,30.93
2524601,,,-103.0225,33.707223,Cochran,1,31,1995,3821.05,3751,70.05
2540502,,,-103.051667,33.442222,Cochran,1,31,1995,3756.01,3715.8,40.21
2540601,,,-103.021944,33.429167,Cochran,1,31,1995,3746.01,3702.1,43.91
2548301,,,-103.004167,33.336945,Yoakum,11,22,1995,3724.3,3641.3,83
2548601,,,-103.008889,33.314723,Yoakum,11,22,1995,3742.84,3661,81.84
2548801,,,-103.042778,33.253056,Yoakum,1,13,1995,3731.62,3688.1,43.52
2548801,,,-103.042778,33.253056,Yoakum,11,23,1995,3722.82,3688.1,34.72
2556201,,,-103.056667,33.219444,Yoakum,1,13,1995,3701.55,3659.5,42.05
2556502,,,-103.058889,33.182222,Yoakum,11,29,1995,3682.96,3640.6,42.36
2556802,,,-103.047222,33.138056,Yoakum,11,27,1995,3666.36,3613.3,53.06
2564301,,,-103.030833,33.103889,Yoakum,1,13,1995,3634.25,3576.5,57.75
2564301,,,-103.030833,33.103889,Yoakum,11,24,1995,3634.82,3576.5,58.32
2564501,,,-103.062501,33.08,Yoakum,1,13,1995,3654.96,3593.6,61.36
2564501,,,-103.062501,33.08,Yoakum,11,24,1995,3652.94,3593.6,59.34
2564602,,,-103.008334,33.064445,Yoakum,1,13,1995,3626.42,3488.2,138.22
2564602,,,-103.008334,33.064445,Yoakum,11,24,1995,3624.21,3488.2,136.01
2564801,,,-103.060834,33.030555,Yoakum,1,13,1995,3639.01,3538,101.01
2564801,,,-103.060834,33.030555,Yoakum,11,26,1995,3633.97,3538,95.97
2564901,,,-103.028055,33.011112,Yoakum,11,26,1995,3570.04,3514.9,55.14
2608202,,,-103.064167,32.963612,Yoakum,1,13,1995,3603.78,3481.8,121.98
2608202,,,-103.064167,32.963612,Yoakum,11,26,1995,3599.14,3481.8,117.34
2608506,,,-103.052778,32.955556,Gaines,2,7,1995,3564.4,3481.8,82.6
2608506,,,-103.052778,32.955556,Gaines,12,7,1995,3561.92,3481.8,80.12
2608803,,,-103.0625,32.9119444,Gaines,2,7,1995,3565.1,3466.5,98.6
2608803,,,-103.0625,32.9119444,Gaines,12,7,1995,3562.6,3466.5,96.1
2616202,,,-103.060834,32.846389,Gaines,12,7,1995,3516.5,3435.1,81.4
2616305,,,-103.018333,32.853612,Gaines,2,7,1995,3470.08,3380.5,89.58
2616305,,,-103.018333,32.853612,Gaines,12,7,1995,3475.1,3380.5,94.6
2616609,,,-103.009167,32.795556,Gaines,2,7,1995,3440.35,3346.6,93.75
2616907,,,-103.0175222,32.7594611,Gaines,12,7,1995,3474.03,3347.1,126.93
2624204,,,-103.046432,32.727831,Gaines,2,7,1995,3489.65,3345.4,144.25
2624204,,,-103.046432,32.727831,Gaines,12,13,1995,3488.52,3345.4,143.12
2701101,,,-102.987222,32.975278,Yoakum,1,13,1995,3526.57,3500.6,25.97
2701101,,,-102.987222,32.975278,Yoakum,11,26,1995,3524.19,3500.6,23.59
2701202,,,-102.940834,32.996389,Yoakum,1,13,1995,3549.5,3514.5,35
2701202,,,-102.940834,32.996389,Yoakum,11,26,1995,3548.81,3514.5,34.31
2701301,,,-102.888056,32.964445,Yoakum,1,13,1995,3521.85,3464.8,57.05
2701301,,,-102.888056,32.964445,Yoakum,11,26,1995,3521.33,3464.8,56.53
2701302,,,-102.886111,32.991111,Yoakum,1,11,1995,3537.32,3480.5,56.82
2701302,,,-102.886111,32.991111,Yoakum,11,26,1995,3537.42,3480.5,56.92
2701701,,,-102.996389,32.911667,Gaines,2,7,1995,3494.2,3455.4,38.8
2702101,,,-102.838056,32.9925,Yoakum,1,13,1995,3511.23,3447.8,63.43
2702101,,,-102.838056,32.9925,Yoakum,11,27,1995,3511.06,3447.8,63.26
2702303,,,-102.784167,32.996389,Yoakum,11,27,1995,3472.29,3396.8,75.49
2702507,,,-102.795,32.924444,Gaines,2,7,1995,3393.8,3347.6,46.2
2702507,,,-102.795,32.924444,Gaines,12,6,1995,3391.8,3347.6,44.2
2702811,,,-102.794722,32.900556,Gaines,12,6,1995,3393.72,3332.1,61.62
2703101,,,-102.7325,32.978889,Yoakum,11,27,1995,3380.74,3299.8,80.94
2703701,,,-102.73,32.8825,Gaines,2,7,1995,3338.6,3262.9,75.7
2703701,,,-102.73,32.8825,Gaines,12,6,1995,3327.68,3262.9,64.78
2703816,,,-102.678889,32.915278,Gaines,2,7,1995,3303.98,3228.3,75.68
2703816,,,-102.678889,32.915278,Gaines,12,14,1995,3306.08,3228.3,77.78
2703901,,,-102.648611,32.881944,Gaines,2,8,1995,3251.25,3218.8,32.45
2703901,,,-102.648611,32.881944,Gaines,12,6,1995,3260.8,3218.8,42
2704101,,,-102.618889,32.963056,Yoakum,11,27,1995,3319.89,3233.8,86.09
2704506,,,-102.565556,32.941389,Gaines,9,26,1995,3246.5,3177.2,69.3
2704506,,,-102.565556,32.941389,Gaines,12,6,1995,3248.92,3177.2,71.72
2704603,,,-102.524167,32.936667,Gaines,2,10,1995,3226.07,3125.4,100.67
2704603,,,-102.524167,32.936667,Gaines,12,12,1995,3229.55,3125.4,104.15
2704720,,,-102.588611,32.915001,Gaines,2,8,1995,3248.23,3186,62.23
2705401,,,-102.463889,32.918611,Gaines,12,12,1995,3188.4,3102.6,85.8
2705601,,,-102.381389,32.943334,Gaines,2,10,1995,3189.25,3110.8,78.45
2705601,,,-102.381389,32.943334,Gaines,12,12,1995,3186.61,3110.8,75.81
2705716,,,-102.468611,32.885556,Gaines,12,12,1995,3162.85,3079.8,83.05
2705922,,,-102.398889,32.898056,Gaines,2,10,1995,3142.73,3101.3,41.43
2705922,,,-102.398889,32.898056,Gaines,12,12,1995,3139.8,3101.3,38.5
2706511,,,-102.296111,32.946945,Gaines,12,12,1995,3095.95,2997.8,98.15
2706901,,,-102.277778,32.914723,Gaines,2,10,1995,3076.62,2969.1,107.52
2706901,,,-102.277778,32.914723,Gaines,12,12,1995,3071.6,2969.1,102.5
2707301,,,-102.147222,32.972222,Terry,1,19,1995,3098.85,3020,78.85
2707401,,,-102.213889,32.945834,Gaines,2,10,1995,3112.72,3004,108.72
2707401,,,-102.213889,32.945834,Gaines,12,12,1995,3111.65,3004,107.65
2707501,,,-102.187222,32.945278,Dawson,1,16,1995,3097.23,2998.2,99.03
2707603,,,-102.143611,32.9225,Dawson,1,16,1995,3072.17,2977.8,94.37
2707801,,,-102.194445,32.912223,Dawson,1,16,1995,3082.67,2944.6,138.07
2707901,,,-102.155834,32.915834,Dawson,1,16,1995,3074.88,2972.2,102.68
2708101,,,-102.084445,32.967222,Terry,1,19,1995,3083.15,2984.9,98.25
2708301,,,-102.0325,32.963334,Lynn,1,26,1995,3054.85,2982.8,72.05
2708402,,,-102.119444,32.954167,Dawson,1,16,1995,3069.5,2998.9,70.6
2708403,,,-102.098334,32.9325,Dawson,2,10,1995,3051.5,2967.9,83.6
2708503,,,-102.060001,32.941945,Dawson,1,13,1995,3060.93,2952.3,108.63
2708602,,,-102.013334,32.936667,Dawson,1,13,1995,3045.79,2957.2,88.59
2708701,,,-102.095834,32.888611,Dawson,1,16,1995,3033.29,2902.4,130.89
2708801,,,-102.058056,32.881667,Dawson,1,23,1995,3020.17,2894.2,125.97
